geometry,SOURCE_SITE_SEQ_NO,HICAP_WELL_NO,WI_UNIQUE_WELL_NO,PWS_ID,PROPERTY_SEQ_NO,OWNER_COMPANY,OWNER_NAME,WATER_USE_CODE,APPROVAL_DATE,COMPLETION_DATE,PUMP_CAPACITY_GPM,PUMP_CAPACITY_GPD,MAX_APPROVED_WDRL_GPD,WELL_DEPTH_FT,ENLARGED_DRILLHOLE_DIAM_IN,LOWER_DRILLHOLE_DIAM_IN,CASING_DIAM_IN,SPECIFIC_CAPACITY_GMFT_AMT,CHIEF_AQUIFER_DESC,WATER_USE_SHORT_DESC,SOURCE_STATUS_DESC
Geocortex.Gis.Geometries.Polygon,11287,880,CQ199,,11345,EDGEWOOD MOBILE HOME PARK CORE COMMUNITIES,EDGEWOOD MOBILE HOME PARK CORE COMMUNITIES,PS22,1990-10-08T00:00:00.0000000,1990-10-23T00:00:00.0000000,60,86400,86000,165,10,6,10,3.2,Sandstone,OTM - single-unit housing,EXISTING source
Geocortex.Gis.Geometries.Polygon,6507,63606,AK187,,8726,DAIRYLAND POWER COOPERATIVE,DAIRYLAND POWER COOPERATIVE,EG99,1969-11-20T00:00:00.0000000,1969-12-16T00:00:00.0000000,150,216000,161000,132,12,8,60,37.5,Sand/Gravel,Power gen - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,6505,63604,AK185,,8726,DAIRYLAND POWER COOPERATIVE,DAIRYLAND POWER COOPERATIVE,EG99,1963-07-22T00:00:00.0000000,1963-10-22T00:00:00.0000000,120,172800,90000,130,12,8,8,1.6,Sand/Gravel,Power gen - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10533,85852,BG919,,8857,WI DNR - MIRROR LAKE STATE PARK,WI DNR - MIRROR LAKE STATE PARK,PS41,1988-02-09T00:00:00.0000000,1986-05-29T00:00:00.0000000,10,14400,,,,,,,,Public/transient,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10512,85819,DL765,,10764,PIONEER PARK LTD,PIONEER PARK LTD,PS42,1979-07-27T00:00:00.0000000,1979-08-10T00:00:00.0000000,100,144000,144000,,,,,,,Lodging,EXISTING source
Geocortex.Gis.Geometries.Polygon,10513,85820,DL766,,10764,PIONEER PARK LTD,PIONEER PARK LTD,PS42,1979-07-27T00:00:00.0000000,1983-05-24T00:00:00.0000000,100,144000,144000,,,,,,,Lodging,EXISTING source
Geocortex.Gis.Geometries.Polygon,8063,69161,UM478,,10199,RED OAK CAMPGROUND,RED OAK CAMPGROUND,DS11,2007-10-31T00:00:00.0000000,2007-11-05T00:00:00.0000000,25,36000,10000,245,8.75,6,6,0.3,Sandstone,Privt/single residence,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2984,3295,OI012,,9487,,"DICKINSON, KENNETH",IR10,2001-07-24T00:00:00.0000000,2001-07-30T00:00:00.0000000,1000,1440000,288000,240,8.625,8,8.625,2.9,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,8062,69160,UM474,,10199,RED OAK CAMPGROUND,RED OAK CAMPGROUND,PS42,2007-10-31T00:00:00.0000000,2007-11-01T00:00:00.0000000,40,57600,51000,245,8.75,6,6,0.5,Sandstone,Lodging,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,21092,91425,WV084,,14023,SHANROD FARMS LLC,SHANROD FARMS LLC,LV10,2015-09-22T00:00:00.0000000,2015-11-11T00:00:00.0000000,50,72000,65000,135,6,6,6,,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8437,69570,SG120,,10322,,"BOSS, RICHARD W",DS11,2008-04-28T00:00:00.0000000,2004-03-22T00:00:00.0000000,10,14400,14400,147,8.8,6,6,0.2,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,4140,10523,BC100,,8333,PLAINVIEW STOCK FARMS INC,PLAINVIEW STOCK FARMS INC,IR10,1979-10-25T00:00:00.0000000,1980-04-01T00:00:00.0000000,600,864000,864000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,18879,73297,XI178,,13124,,"REU, JAMES",IR10,2013-08-23T00:00:00.0000000,2014-01-20T00:00:00.0000000,600,864000,864000,840,14,12.25,14,2.7,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20806,91095,,,13890,"JANESVILLE, CITY OF","JANESVILLE, CITY OF",OT13,2015-01-01T00:00:00.0000000,1937-12-30T00:00:00.0000000,15,21600,21600,,,,,,,Lake and pond levels,EXISTING source
Geocortex.Gis.Geometries.Polygon,20808,91097,YN266,15416445,13890,"JANESVILLE, CITY OF","JANESVILLE, CITY OF",CO22,2015-05-22T00:00:00.0000000,2015-06-08T00:00:00.0000000,90,129600,54000,315,13,8,8,0.8,Sandstone,Recreation - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,23083,93159,AAI966,,14785,PINELINE DEVELOPMENT LLC-ZIGNEGO,PINELINE DEVELOPMENT LLC-ZIGNEGO,OT99,2021-07-07T14:08:29.0000000,2021-04-02T00:00:00.0000000,150,216000,216000,1120,12,8,12,2,,Other - >70gpm,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7790,68831,HA210,,10121,ASHLEY CAPITAL,ASHLEY CAPITAL,IN99,2007-06-05T00:00:00.0000000,1984-10-03T00:00:00.0000000,90,129600,129000,,,,,,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7789,68830,OG268,,10121,ASHLEY CAPITAL,ASHLEY CAPITAL,IN99,2007-06-05T00:00:00.0000000,2001-02-07T00:00:00.0000000,50,72000,400,220,10,6,6,1,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7787,68828,FE991,,10121,ASHLEY CAPITAL,ASHLEY CAPITAL,IN99,2007-06-05T00:00:00.0000000,1985-08-23T00:00:00.0000000,20,28800,600,,,,,,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7788,68829,CS671,25224705,10121,ASHLEY CAPITAL,ASHLEY CAPITAL,IN99,2007-06-05T00:00:00.0000000,1984-10-17T00:00:00.0000000,12,17280,200,220,10,6,6,1.5,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7785,68826,ES810,25212000,10121,ASHLEY CAPITAL,ASHLEY CAPITAL,IN99,2007-06-05T00:00:00.0000000,1984-09-17T00:00:00.0000000,12,17280,500,,,,,,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7786,68827,HA209,,10121,ASHLEY CAPITAL,ASHLEY CAPITAL,IN99,2007-06-05T00:00:00.0000000,1990-05-21T00:00:00.0000000,12,17280,400,,,,,,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20719,73679,YJ234,25201990,8914,SOUTHERN WISCONSIN CENTER,SOUTHERN WISCONSIN CENTER,PS11,2013-05-13T00:00:00.0000000,2013-11-01T00:00:00.0000000,360,518400,,1500,20,15,20,7.7,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10602,87448,YG122,25201990,8914,SOUTHERN WISCONSIN CENTER,SOUTHERN WISCONSIN CENTER,PS11,2011-11-30T00:00:00.0000000,1963-01-01T00:00:00.0000000,400,576000,576000,1650,24,12,18,9.7,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7578,68590,WI251,,10799,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,IR10,2006-12-14T00:00:00.0000000,2007-02-22T00:00:00.0000000,1000,1440000,1440000,74,20,20,16,5.7,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7579,68591,,,10799,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,DS12,2006-12-14T00:00:00.0000000,1989-07-15T00:00:00.0000000,35,50400,4200,,,,,,,Privt/multi residences,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,5246,24301,DN501,,10799,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,IR10,1989-03-16T00:00:00.0000000,1989-06-13T00:00:00.0000000,400,576000,576000,57,30,30,16,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6245,45615,BE479,,10678,BARRICADE FLASHER COMPANY,BARRICADE FLASHER COMPANY,IN32,1975-06-27T00:00:00.0000000,1943-08-03T00:00:00.0000000,12,17280,6000,275,8,8,8,2.9,Sandstone,Dairy manufacturing,TERMINATED Source
Geocortex.Gis.Geometries.Polygon,1955,1826,KU654,,7431,,"GAGAS, CLIFFORD",IR10,1996-04-12T00:00:00.0000000,1996-05-22T00:00:00.0000000,1000,1440000,1440000,70,30,30,16,6.6,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5220,24267,BD286,,7431,,"GAGAS, CLIFFORD",IR10,1985-05-08T00:00:00.0000000,1985-05-24T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,615,2281,MG177,40510316,340,SUAMICO WATERWORKS,SUAMICO WATERWORKS,PS11,1997-11-25T00:00:00.0000000,1998-02-03T00:00:00.0000000,550,792000,720000,743,18,11.5,18,3,Limestone/Dolomite,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7362,68312,TB479,,6809,SOMERS MANAGEMENT LLC,SOMERS MANAGEMENT LLC,IR10,2006-07-24T00:00:00.0000000,2006-07-24T00:00:00.0000000,1000,1440000,1440000,64,32,32,16,75.5,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,16979,72273,YH453,,10362,,"ADAMSKI, RICHARD",LV10,2012-07-31T00:00:00.0000000,2012-08-13T00:00:00.0000000,25,36000,2000,300,9,6,6,1,Sandstone,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8527,69667,UO541,,10362,,"ADAMSKI, RICHARD",IR10,2008-06-23T00:00:00.0000000,2008-07-24T00:00:00.0000000,130,187200,187200,337,10,6,6,4.5,Sandstone,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6591,67285,,,9625,ROLLING GREENS G C,ROLLING GREENS G C,IR31,2003-06-09T00:00:00.0000000,1958-12-23T00:00:00.0000000,35,50400,50000,,,,,,,Golf course irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6593,67287,OA589,,9625,ROLLING GREENS G C,ROLLING GREENS G C,IR31,2003-06-09T00:00:00.0000000,2003-05-13T00:00:00.0000000,600,864000,864000,290,16,12,12,7.7,Sandstone,Golf course irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,18759,72973,EJ301,,13084,BIG LAKE FARM LLC,BIG LAKE FARM LLC,DS11,2013-05-13T00:00:00.0000000,1991-06-07T00:00:00.0000000,10,14400,500,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,19865,73778,XT695,,7364,LANDCO LLC,LANDCO LLC,IR10,2014-08-15T00:00:00.0000000,2016-08-08T00:00:00.0000000,1000,1440000,1440000,196,30,30,16,27.8,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,5782,36395,BD893,,6487,JAMES BURNS & SONS FARMS INC,JAMES BURNS & SONS FARMS INC,IR10,1960-11-30T00:00:00.0000000,1961-01-09T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5987,36645,BE125,,6487,JAMES BURNS & SONS FARMS INC,JAMES BURNS & SONS FARMS INC,IR10,1978-04-27T00:00:00.0000000,1978-05-01T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,7051,67873,TD957,,6487,JAMES BURNS & SONS FARMS INC,JAMES BURNS & SONS FARMS INC,IR10,2005-10-11T00:00:00.0000000,2005-10-20T00:00:00.0000000,1100,1584000,1584000,181,30,30,16,24.4,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,2530,2666,ME938,,6896,K & K FARMS INC,K & K FARMS INC,IR10,1998-12-11T00:00:00.0000000,1999-04-07T00:00:00.0000000,1000,1440000,1440000,162,30,30,16,24.4,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,22415,92527,ZR699,,6784,LAURAS-LANE NURSERY,LAURAS-LANE NURSERY,PS44,2018-10-09T00:00:00.0000000,2018-10-18T00:00:00.0000000,12,17280,500,77,4,4,4,2.5,,"Business, retail",APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,6089,36762,TB453,,6784,LAURAS-LANE NURSERY,LAURAS-LANE NURSERY,IR21,2005-11-08T00:00:00.0000000,2006-04-03T00:00:00.0000000,1000,1440000,1440000,132,30,30,16,33.3,Sand/Gravel,Forestry irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5923,36562,BE054,,10683,,"WOYAK, GARY & BRENDA",IR10,1972-11-07T00:00:00.0000000,1973-06-19T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5944,36588,BE078,,7642,JOHN HANCOCK HEALTH & LIFE INS CO,JOHN HANCOCK HEALTH & LIFE INS CO,IR10,1976-06-18T00:00:00.0000000,1976-06-22T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9767,71070,WU610,,6505,OKRAY FAMILY FARMS,OKRAY FAMILY FARMS,IR10,2010-04-20T00:00:00.0000000,2012-04-17T00:00:00.0000000,300,432000,504000,95,8,8,8,20,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9331,70572,UY102,,10603,OOOOF LLC,OOOOF LLC,IR10,2009-09-30T00:00:00.0000000,2009-09-29T00:00:00.0000000,1000,1440000,1440000,117,30,30,16,24.3,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4269,12905,BC217,,6505,OKRAY FAMILY FARMS,OKRAY FAMILY FARMS,IR10,1973-03-07T00:00:00.0000000,1973-08-30T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9792,71097,TB472,,10603,OOOOF LLC,OOOOF LLC,IR10,2010-05-03T00:00:00.0000000,2010-06-30T00:00:00.0000000,1000,1440000,1440000,102.5,30,30,16,53.6,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9674,70952,VC272,,10603,OOOOF LLC,OOOOF LLC,IR10,2010-03-16T00:00:00.0000000,2010-04-22T00:00:00.0000000,1000,1440000,1440000,102,30,30,16,52.6,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20643,74437,HL204,47112406,13854,WAREHOUSE SPECIALISTS INC,WAREHOUSE SPECIALISTS INC,IN99,2015-01-27T00:00:00.0000000,1993-12-29T00:00:00.0000000,12,17280,2000,241,9,6,6,0.6,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20644,74438,LL473,47115090,13854,WAREHOUSE SPECIALISTS INC,WAREHOUSE SPECIALISTS INC,IN99,2015-01-27T00:00:00.0000000,1999-10-18T00:00:00.0000000,12,17280,1000,161,9,6,6,0.7,,Industrial - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,20645,74439,HL203,47114309,13854,WAREHOUSE SPECIALISTS INC,WAREHOUSE SPECIALISTS INC,IN99,2015-01-27T00:00:00.0000000,1994-01-03T00:00:00.0000000,35,50400,50400,201,9,6,6,0.7,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20646,74440,NN739,37100437,13854,WAREHOUSE SPECIALISTS INC,WAREHOUSE SPECIALISTS INC,IN99,2015-01-27T00:00:00.0000000,1999-09-16T00:00:00.0000000,12,17280,1000,223,12,6,6,0.7,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2740,2996,NO894,,7035,BULA LAND CO,BULA LAND CO,IR10,2000-06-13T00:00:00.0000000,2000-05-10T00:00:00.0000000,750,1080000,1080000,96,18,18,12.75,28.6,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1592,1276,FR723,,6387,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1994-04-18T00:00:00.0000000,1994-05-06T00:00:00.0000000,1000,1440000,1440000,100,30,30,16,42.6,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,765,82,8AI091,,6387,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1965-05-28T00:00:00.0000000,1966-05-09T00:00:00.0000000,1200,1728000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,760,75,8AI092,,7642,JOHN HANCOCK HEALTH & LIFE INS CO,JOHN HANCOCK HEALTH & LIFE INS CO,IR10,1965-04-07T00:00:00.0000000,1965-05-05T00:00:00.0000000,1500,2160000,2160000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,1593,1277,FR725,,6387,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1994-04-18T00:00:00.0000000,1994-05-09T00:00:00.0000000,1000,1440000,1440000,112,30,30,16,38.5,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,830,161,8AI093,,6387,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1976-06-23T00:00:00.0000000,1976-06-27T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,764,81,8AI094,,6387,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1965-05-28T00:00:00.0000000,1965-06-04T00:00:00.0000000,1200,1728000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,23880,93936,AAY452,,7319,WEEKLY FARMS INC,WEEKLY FARMS INC,IR10,2023-02-17T11:01:10.0000000,2023-03-20T00:00:00.0000000,800,1152000,1152000,117,16,16,16,44.4,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1836,1590,FL910,,6391,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1995-05-22T00:00:00.0000000,1995-04-20T00:00:00.0000000,800,1152000,1152000,117,30,30,16,26.5,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,16688,36482,8GM868,,12374,BARKER FAMILY FARMS LLC,BARKER FAMILY FARMS LLC,IR10,1964-04-01T00:00:00.0000000,1964-04-15T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6020,36682,8GL092,,10729,,"WEEKLY, THOMAS H",IR10,1980-04-08T00:00:00.0000000,1980-06-27T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,16689,36483,8GM869,,12374,BARKER FAMILY FARMS LLC,BARKER FAMILY FARMS LLC,IR10,1965-08-12T00:00:00.0000000,1966-07-01T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,20131,74007,,,13658,,"MANTHEY, ROSS",LV20,2014-10-30T00:00:00.0000000,1973-05-01T00:00:00.0000000,12,17280,,,,,,,,Non-dairy farming,EXISTING source
Geocortex.Gis.Geometries.Polygon,20129,74005,YM598,,13658,,"MANTHEY, ROSS",IR10,2014-10-30T00:00:00.0000000,2015-03-10T00:00:00.0000000,900,1296000,1296000,530,12,10,10,4.7,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,505,76710,BF368,11100496,304,"PARDEEVILLE, VILLAGE OF - UTILITY","PARDEEVILLE, VILLAGE OF - UTILITY",PS11,1938-08-04T00:00:00.0000000,1939-01-01T00:00:00.0000000,375,540000,202000,370,16,8,16,5.7,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,506,1733,EP384,11100496,304,"PARDEEVILLE, VILLAGE OF - UTILITY","PARDEEVILLE, VILLAGE OF - UTILITY",PS11,1994-01-12T00:00:00.0000000,1994-05-05T00:00:00.0000000,386,555840,576000,420,22,14.75,16,58.3,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7906,68967,WM087,,9647,PARDEEVILLE AREA SCHOOL DIST,PARDEEVILLE AREA SCHOOL DIST,IR32,2007-08-27T00:00:00.0000000,2008-05-22T00:00:00.0000000,90,129600,54000,87,6,6,6,2.3,Sand/Gravel,Park&Rec field irrig,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,6191,43227,BE367,,8743,SONOCO PROTECTIVE SOLUTIONS,SONOCO PROTECTIVE SOLUTIONS,IN98,1981-11-30T00:00:00.0000000,1981-06-26T00:00:00.0000000,350,504000,420000,,,,,,,Manufacturing - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,10126,76834,BF414,,9048,"PORTAGE, CITY OF - UTILITY","PORTAGE, CITY OF - UTILITY",AQ10,1987-05-28T00:00:00.0000000,1987-07-06T00:00:00.0000000,104,149760,720000,,,,,,,Aquaculture,EXISTING source
Geocortex.Gis.Geometries.Polygon,11496,1092,EP387,15708495,11069,"IRONTON, VILLAGE OF - UTILITY","IRONTON, VILLAGE OF - UTILITY",PS11,1992-03-20T00:00:00.0000000,1993-01-07T00:00:00.0000000,500,720000,720000,410.5,22,13,20,13.2,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,8548,69690,UP352,,10370,BECK DAIRY FARMS LLC,BECK DAIRY FARMS LLC,LV10,2008-07-01T00:00:00.0000000,2008-07-25T00:00:00.0000000,200,288000,288000,860,16,8,8,1.3,Sandstone,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20141,74014,UL259,,10370,BECK DAIRY FARMS LLC,BECK DAIRY FARMS LLC,LV10,2014-11-06T00:00:00.0000000,2007-10-24T00:00:00.0000000,50,72000,72000,305,10,6,6,0.6,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20142,74015,AAE835,,10370,BECK DAIRY FARMS LLC,BECK DAIRY FARMS LLC,LV10,2014-12-10T00:00:00.0000000,2020-10-19T00:00:00.0000000,200,288000,288000,897,12.25,7.78,8,2.7,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,12184,77306,BF632,11401544,11232,"THERESA, VILLAGE OF - UTILITY","THERESA, VILLAGE OF - UTILITY",PS11,1965-12-28T00:00:00.0000000,1966-06-29T00:00:00.0000000,750,1080000,1080000,875,18,12,18,2.2,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,12185,77305,BF631,11401544,11232,"THERESA, VILLAGE OF - UTILITY","THERESA, VILLAGE OF - UTILITY",PS11,1953-11-25T00:00:00.0000000,1954-01-01T00:00:00.0000000,300,432000,432000,106,24,10,24,5.9,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,19699,72511,YI080,11101255,11179,"RANDOLPH, VILLAGE OF - UTILITY","RANDOLPH, VILLAGE OF - UTILITY",PS11,2013-01-15T00:00:00.0000000,2013-01-15T00:00:00.0000000,400,576000,,570,20,15,16,4.9,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11701,77299,BF625,11400576,11107,"MAYVILLE, CITY OF - UTILITY","MAYVILLE, CITY OF - UTILITY",PS11,1964-04-22T00:00:00.0000000,1964-12-01T00:00:00.0000000,655,943200,944000,800,48,12,18,14.5,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18171,2965,II938,,12814,G & N LAND HOLDINGS LLC,G & N LAND HOLDINGS LLC,PS44,1999-11-18T00:00:00.0000000,1995-07-13T00:00:00.0000000,30,43200,32000,295,8.75,6,6,0.3,Sandstone,"Business, retail",EXISTING source
Geocortex.Gis.Geometries.Polygon,18170,2964,DD008,,12814,G & N LAND HOLDINGS LLC,G & N LAND HOLDINGS LLC,PS44,1999-11-18T00:00:00.0000000,1989-10-03T00:00:00.0000000,30,43200,32000,277,8,6,6,4.3,Sandstone,"Business, retail",EXISTING source
Geocortex.Gis.Geometries.Polygon,11794,88061,IZ389,26817417,11135,"MUSKEGO, CITY OF - UTILITY","MUSKEGO, CITY OF - UTILITY",PS11,1975-09-17T00:00:00.0000000,1975-11-07T00:00:00.0000000,200,288000,288000,330,16,10,16,0.8,Limestone/Dolomite,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11797,88062,IZ390,26817417,11135,"MUSKEGO, CITY OF - UTILITY","MUSKEGO, CITY OF - UTILITY",PS11,1975-09-17T00:00:00.0000000,1976-07-14T00:00:00.0000000,175,252000,252000,1350,16,8,16,1.3,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11799,74027,JD353,26817417,11135,"MUSKEGO, CITY OF - UTILITY","MUSKEGO, CITY OF - UTILITY",PS11,1972-08-25T00:00:00.0000000,1972-10-20T00:00:00.0000000,200,288000,29000,327,18,12,18,1,Limestone/Dolomite,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8576,69721,PU774,26861604,8867,WI DNR - KETTLE MORAINE ST FOREST - SOUTH UNIT,WI DNR - KETTLE MORAINE ST FOREST - SOUTH UNIT,PS41,2007-01-01T00:00:00.0000000,1968-12-12T00:00:00.0000000,15,21600,21600,,,,,,,Public/transient,EXISTING source
Geocortex.Gis.Geometries.Polygon,12145,77186,BF566,11300784,11226,"STOUGHTON, CITY OF - UTILITY","STOUGHTON, CITY OF - UTILITY",PS11,1982-12-14T00:00:00.0000000,1985-03-30T00:00:00.0000000,1000,1440000,1440000,1137,24,17,24,11.3,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,17618,79411,BF941,,12641,,"SMITH, HOWARD & MICHELLE",IN61,1974-10-07T00:00:00.0000000,1974-07-06T00:00:00.0000000,400,576000,288000,,,,,,,"Mining, quarrying",APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4673,22516,CG644,,8355,,"WEISENBECK, ANTHONY & WILMA",IR10,1989-09-05T00:00:00.0000000,1988-07-15T00:00:00.0000000,1000,1440000,1440000,370,16,15,16,,Limestone/Dolomite,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,21666,91851,XY911,,14192,WICHMAN FARMLAND LLC,WICHMAN FARMLAND LLC,IR10,2016-11-04T00:00:00.0000000,2017-03-20T00:00:00.0000000,600,864000,864000,74,19,19,14,10.2,,Agricultural irrigation,APPROVED well with well report
