TaxYear,Name,SchoolDist,TotalAssessedValu,AssessedLandValu,AssessedImprovementValu,EstimatedFairMarketValu,NetPropTax,GrossPropTax,PropClass,AuxPropClass,AssessedAcres,DeedAcres,GISAcres,Longitude,Latitude,PropClassDesc
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,78500,10800,67700,83800,1578.85,1648.94,1,none,1.67,1.67,1.662935248,-88.8735463,44.25782369,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,325400,144000,181400,347300,6765.13,6835.22,1,none,0.27,0.27,0.28656252,-88.86905299,44.26254558,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,700,700,0,700,19.8,19.8,1,none,0,0,0.08732893,-89.12359546,44.50663849,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,136800,15700,121100,146000,2803.48,2873.57,1,none,0,0,0.616669161,-88.87303239,44.26246416,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,101900,10000,91900,105300,1927.02,1994.01,1,none,1.95,1.95,1.974296504,-89.03496072,44.4563617,Residential
2020,VILLAGE OF BIG FALLS,MARION SD,4200,4200,0,3900,65.26,65.26,1,none,0,0,0.101277462,-89.02076217,44.61997655,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,111000,10400,100600,114200,3063.19,3139.19,1,none,0,0,0.409104384,-89.12629182,44.50438714,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,98900,28100,70800,0,1868.3,1935.29,"1,4,5",none,37,37,37.11164739,-89.03920671,44.4591841,"['Residential', 'Agricultural', 'Undeveloped']"
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,169500,13000,156500,180900,3490.36,3560.45,1,none,0.29,0.29,0.291571529,-88.86080455,44.26198424,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,75200,10000,65200,80900,1528.58,1604.87,1,none,1.92,1.92,1.921908419,-88.6999315,44.6666062,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,155800,14200,141600,166300,3202.59,3272.68,1,none,0.6,0.6,0.604677897,-88.85912366,44.25444095,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,137700,10700,127000,141700,3818.28,3894.28,2,none,1,1,0.942573237,-89.13083098,44.50984404,Commercial
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,11000,11000,0,11700,231.07,231.07,1,none,1.7,1.7,1.861024579,-88.8817293,44.25905266,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,127700,24000,103700,136300,2431.34,2507.34,1,none,0,0,0.765881787,-89.15009361,44.46167507,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,138200,8000,130200,142200,3832.45,3908.45,1,none,0.45,0.45,0.430061773,-89.11823136,44.50178562,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,500,500,0,500,10.5,10.5,1,none,0.08,0.08,0.080931329,-88.87173091,44.25814404,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,1400,1400,0,1400,39.6,39.6,2,none,0.45,0.45,0.44534753,-89.12014467,44.50315579,Commercial
2020,VILLAGE OF BIG FALLS,MARION SD,0,0,0,0,0,0,none,X4,0,0.48,0.481290193,-89.01566703,44.61616417,none
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,85500,7800,77700,88000,2342.03,2418.03,1,none,0,0,0.238831953,-89.1348799,44.51040673,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,70400,5200,65200,72400,1914.98,1990.98,1,none,0,0,0.19849876,-89.12543188,44.50536938,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,8000,8000,0,8200,226.25,226.25,2,none,1.31,1.31,1.33576425,-89.13754569,44.50813344,Commercial
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,89400,30400,59000,92000,2452.32,2528.32,1,none,0,0,0.524282232,-89.13057685,44.51645212,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,114400,18200,96200,117700,3159.34,3235.34,1,none,0,0,0.507100183,-89.1232613,44.51447592,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,287400,15700,271700,306700,5966.93,6037.02,1,none,0,0,0.93132829,-88.88223192,44.26147185,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,7300,7300,0,7800,143.33,143.33,2,none,0,0,0.280681058,-89.1471092,44.45738816,Commercial
2020,VILLAGE OF OGDENSBURG,MANAWA SD,207500,10000,197500,214400,3993.42,4060.41,1,none,2,2,2.019351861,-89.02557327,44.45064689,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,133000,7000,126000,141900,2535.4,2611.4,1,none,0,0,0.319580437,-89.14790063,44.46410287,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,59800,24500,35300,0,1103.19,1170.18,"1,5",none,10,10,10.4492307,-89.02904658,44.46036547,"['Residential', 'Undeveloped']"
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,104700,9100,95600,107700,2885.03,2961.03,1,none,0,0,0.318081435,-89.13342763,44.50577872,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,918500,180000,738500,980300,19223.59,19293.68,1,none,0,0,0.543733524,-88.87744614,44.26462985,Residential
2020,VILLAGE OF BIG FALLS,MARION SD,75400,2600,72800,70200,1124.51,1171.64,2,none,0,0,0.318713133,-89.01669314,44.61625273,Commercial
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,100,100,0,100,2.82,2.82,1,none,0,0,0.009858437,-89.13167076,44.50381014,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,130000,7800,122200,133700,3600.53,3676.53,1,none,0,0,0.363802017,-89.13554108,44.50230471,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,256500,105600,150900,273800,5317.85,5387.94,1,none,0,0,0.251781924,-88.86321137,44.25321256,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,131900,8000,123900,142000,2738.62,2814.91,1,none,0,0,0.706327028,-88.70740195,44.66731571,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,2.89,2.770577435,-89.15201596,44.46652992,none
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,78600,6600,72000,83900,1467.28,1543.28,1,none,0,0,0.304229002,-89.15017397,44.46394979,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,5600,5600,0,6000,117.63,117.63,1,none,0,0,0.216693718,-88.86646612,44.2601037,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,61200,12800,48400,65300,1215.45,1285.54,1,none,1.39,1.39,1.390055248,-88.88309382,44.25971787,Residential
2020,VILLAGE OF BIG FALLS,MARION SD,48900,1200,47700,45600,712.71,759.84,1,none,0.14,0.14,0.140046969,-89.01585652,44.61631273,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,95500,20000,75500,98200,2624.84,2700.84,1,none,0,0,0.344727645,-89.13045929,44.51275017,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,31000,3800,27200,33100,532.67,608.67,2,none,0,0,0.114439709,-89.14733061,44.45851944,Commercial
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,153000,19200,133800,163300,3143.77,3213.86,1,none,4.44,4.44,4.451119473,-88.86838204,44.25598051,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,72500,5200,67300,74600,1974.37,2050.37,1,none,0,0,0.257227794,-89.12856545,44.50349607,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,33100,3900,29200,34100,860.11,936.11,1,none,0,0,0.270003465,-89.13272071,44.50550889,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,85700,16900,68800,91500,1606.69,1682.69,1,none,0,0,0.857203356,-89.15096112,44.46217479,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,161500,10000,151500,173800,3370.33,3446.62,1,none,0,0,1.027345162,-88.71975958,44.66278775,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,1217400,41200,1176200,1310500,25904.57,25980.86,2,none,16.8,16.8,21.85970149,-88.68138563,44.67655097,Commercial
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,65100,7700,57400,69500,1202.2,1278.2,1,none,0,0.67,0.705988953,-89.15080517,44.45746134,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,107800,22100,85700,110900,2972.69,3048.69,1,none,0,0,0.476551344,-89.13022838,44.51720531,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,8400,8400,0,9000,179.27,179.27,1,none,1.67,1.67,1.588383727,-88.69246719,44.67060914,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,2500,2500,0,2700,53.34,53.34,6,none,1.61,1.61,1.556444937,-88.7164026,44.66366144,Productive Forest
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,54500,6000,48500,58700,1086.8,1163.09,1,none,0,0,0.352505617,-88.70652575,44.66614618,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,0,0,0,0,0,0,none,X4,0,0,0.078971991,-88.86684015,44.26094725,none
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,0,0,0,0,0,0,none,X4,0,0,0.221005606,-88.87621154,44.26001826,none
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,301700,118800,182900,322000,6267.32,6337.41,1,none,0,0,0.247848537,-88.8611196,44.25694127,Residential
2020,VILLAGE OF BIG FALLS,MARION SD,38400,1400,37000,35800,549.56,596.69,1,none,0,0,0.144543343,-89.01526088,44.61433627,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,1500,1500,0,1500,29.35,29.35,1,none,0,0,1.387131349,-89.02708938,44.45252827,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,174200,12500,161700,0,3344.35,3420.35,"1,4,5M",none,5.8,5.8,5.844738428,-89.1544641,44.4663383,"['Residential', 'Agricultural', 'Agricultural Forest']"
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,10200,10200,0,0,217.68,217.68,"4,5",none,7.6,7.6,7.59681904,-88.69807563,44.67350877,"['Agricultural', 'Undeveloped']"
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,137300,26000,111300,141200,3806.98,3882.98,1,none,0,0,0.546125472,-89.12908148,44.51288776,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,111200,9100,102100,114400,3068.85,3144.85,1,none,0,0,0.561245498,-89.13633396,44.50238226,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,65900,4900,61000,67800,1787.72,1863.72,2,none,0,0,0.075693626,-89.13129793,44.50821183,Commercial
2020,VILLAGE OF BIG FALLS,MARION SD,0,0,0,0,0,0,none,X4,0,1.8,1.801325853,-89.01270097,44.61819402,none
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,0,0.319582427,-89.14737316,44.46341848,none
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,58300,10400,47900,62200,1068.71,1144.71,1,none,0.94,0.94,0.936241611,-89.14334044,44.46128207,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,50700,8000,42700,54600,1005.71,1082,1,none,0,0,0.401428532,-88.70756456,44.66769829,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,51900,48000,3900,55400,1020.1,1090.19,2,none,0,0,0.087239588,-88.86726855,44.26185257,Commercial
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,3000,3000,0,3100,84.85,84.85,1,none,0,0,0.229594871,-89.12671341,44.50478413,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,1300,1300,0,1300,36.77,36.77,1,none,0,0,0.124490636,-89.13020132,44.50286444,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,96000,5200,90800,102400,1808.92,1884.92,1,none,0,0,0.248556539,-89.14572694,44.46121184,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,312800,156000,156800,333800,6500.47,6570.56,1,none,0,0,0.562849044,-88.87289964,44.2635883,Residential
2020,VILLAGE OF BIG FALLS,MARION SD,11000,11000,0,10200,170.92,170.92,1,none,0.5,0.5,0.453344873,-89.01636529,44.62140153,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,53800,3900,49900,55300,1445.5,1521.5,1,none,0,0,0.149893439,-89.12855229,44.50782797,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,72000,8000,64000,77500,1460.28,1536.57,1,none,0,0,0.428372557,-88.70671751,44.66773264,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,85900,5000,80900,92500,1756.93,1833.22,1,none,0.96,0.96,0.876805108,-88.69302353,44.67022349,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,179900,8200,171700,192000,3708.82,3778.91,1,none,0,0,0.199064036,-88.87691092,44.26169585,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,1000,1000,0,1000,28.27,28.27,1,none,0.45,0.45,0.439023035,-89.11063793,44.50046175,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,88200,22100,66100,90700,2418.38,2494.38,1,none,0,0,0.493191619,-89.1301244,44.5182309,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,10000,4200,5800,10700,139.97,210.06,2,none,0,0,0.093259292,-88.86526332,44.25996501,Commercial
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,7200,7200,0,7700,151.24,151.24,1,none,0,0,1.963227957,-88.87348117,44.26064958,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,319600,80000,239600,341100,6643.31,6713.4,1,none,0,0,0.16506686,-88.86116864,44.25593289,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,0,2.376401632,-89.13263554,44.51060045,none
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,89700,5200,84500,92300,2460.8,2536.8,1,none,0,0,0.193013739,-89.13132544,44.50530682,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,0,0,0,0,0,0,none,X4,0,0,1.410444699,-89.03219137,44.45218117,none
2020,VILLAGE OF BIG FALLS,MARION SD,1600,1600,0,1500,24.86,24.86,1,none,0,0,0.158611564,-89.0152502,44.61401516,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,153600,7800,145800,158000,4267.95,4343.95,1,none,0,0,0.271916664,-89.12478793,44.50536322,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,25500,5200,20300,26200,645.18,721.18,1,none,0,0,0.200885436,-89.13050457,44.50532727,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,8500,8500,0,8700,240.39,240.39,1,none,0,0,0.243773747,-89.1331668,44.50358214,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,70000,8500,61500,72000,1903.67,1979.67,1,none,0,0,0.166451139,-89.12924963,44.5019684,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,10400,10400,0,0,221.95,221.95,5,none,13.92,13.92,14.34960056,-88.71889481,44.66109126,Undeveloped
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,0,0,0,0,0,0,none,X4,0,0,0.313967457,-88.86750891,44.26070672,none
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,154700,10400,144300,159100,4299.08,4375.08,1,none,0,0,0.441136599,-89.12379637,44.50437667,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,146200,15400,130800,156000,3000.94,3071.03,1,none,0,0,0.415801149,-88.86069667,44.25445869,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,39900,32100,7800,42600,768.03,838.12,1,none,0,0,0.415002892,-88.86201616,44.25019293,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,18200,18200,0,18700,514.72,514.72,1,none,0,0,0.362470531,-89.13164426,44.51335496,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,69800,20000,49800,71800,1898.01,1974.01,1,none,0,0,0.627916245,-89.12450644,44.51382222,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,6800,6800,0,7300,142.84,142.84,1,none,0,0,1.25208873,-88.88045253,44.2614716,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,53200,4900,48300,54700,1428.56,1504.56,2,none,0,0,0.072568446,-89.13129774,44.50830641,Commercial
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,84200,12300,71900,89900,1698.58,1768.67,1,none,0,0,0.320605031,-88.87864648,44.26332312,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,84300,20500,63800,90000,1700.68,1770.77,1,none,0,0,6.792027988,-88.86192643,44.26411453,Residential
2020,VILLAGE OF BIG FALLS,MARION SD,2900,2900,0,2700,45.06,45.06,1,none,0,0,0.484357777,-89.01671518,44.6168258,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,56200,3500,52700,58100,1032.74,1099.73,1,none,1.3,1.3,1.308224164,-89.03076972,44.45224757,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,175400,18500,156900,180400,4884.5,4960.5,2,none,0,0,0.178489888,-89.12970472,44.50833893,Commercial
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,199100,9000,190100,204800,5554.75,5630.75,1,none,2.33,2.33,2.269859197,-89.13433401,44.50118918,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,6000,6000,0,6200,169.68,169.68,1,none,0,0,1.655349418,-89.13268157,44.51305511,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,77000,9000,68000,82900,1566.99,1643.28,2,none,2.28,2.28,2.298284599,-88.71402616,44.66334796,Commercial
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,77700,13900,63800,82900,1449.62,1525.62,1,none,0,0,1.819941474,-89.15010496,44.45832022,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,108400,22300,86100,0,2054.2,2121.19,"1,5",none,12,12,9.502276541,-89.03529157,44.44745796,"['Residential', 'Undeveloped']"
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,93300,21000,72300,96000,2562.61,2638.61,1,none,0,0,0.494071337,-89.13038079,44.51842324,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,16600,4400,12200,17700,278.62,348.71,2,none,0,0,0.042095022,-88.86568707,44.26009218,Commercial
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,120600,10400,110200,124100,3334.69,3410.69,1,none,0,0,0.434166554,-89.13585712,44.50576687,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,124400,11900,112500,132800,2543.01,2613.1,1,none,1.84,1.84,1.841265398,-88.87486505,44.25775976,Residential
2020,VILLAGE OF BIG FALLS,MARION SD,79400,5600,73800,74000,1186.65,1233.78,1,none,0,0,3.530783035,-89.01456385,44.61213383,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,62500,8500,54000,64300,1691.57,1767.57,1,none,0,0,0.199827498,-89.13061163,44.50286839,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,0,0,0,0,0,0,none,X4,0,0,0.083503233,-89.03320908,44.45156822,none
2020,VILLAGE OF OGDENSBURG,MANAWA SD,25000,6000,19000,25800,422.2,489.19,1,none,0,0,0.671920559,-89.03654332,44.4516186,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,198700,24000,174700,204400,5543.46,5619.46,1,none,0,0,0.673437544,-89.1352563,44.51346085,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,36000,15000,21000,37000,942.11,1018.11,2,none,0.31,0.31,0.308006504,-89.12048355,44.50250971,Commercial
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,74400,8000,66400,80100,1511.51,1587.8,1,none,0,0,1.032387238,-88.7100484,44.66742151,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,91000,8000,83000,97100,1841.42,1911.51,1,none,0,0,0.255330364,-88.86771037,44.25718117,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,82300,5900,76400,87800,1539.92,1615.92,1,none,0,0.3,0.269484828,-89.14773164,44.46081973,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,204100,16400,187700,217800,4217.17,4287.26,1,none,0,0,0.429836603,-88.88190845,44.2641584,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,0,0.308555299,-89.13189764,44.50653753,none
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,169900,10300,159600,181300,3498.77,3568.86,1,none,0,0,0.550595847,-88.87372906,44.26149118,Residential
2020,VILLAGE OF OGDENSBURG,MANAWA SD,84600,60100,24500,0,1588.48,1655.47,"1,4,5,6",none,40,40,41.11461357,-89.0393158,44.44817542,"['Residential', 'Agricultural', 'Undeveloped', 'Productive Forest']"
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,157100,10300,146800,167700,3229.89,3299.98,1,none,0,0,0.321091434,-88.85715524,44.25687579,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,58100,9100,49000,59800,1567.13,1643.13,1,none,0,0,0.295141259,-89.12907439,44.50377101,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,74100,7800,66300,76200,2019.62,2095.62,1,none,0,0,0.538330316,-89.12858809,44.50456378,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,0,0.25366199,-89.13339597,44.50926747,none
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,0,8.435513049,-89.12471703,44.51043891,none
2020,VILLAGE OF BIG FALLS,MARION SD,10300,10300,0,9600,160.05,160.05,1,none,1,1,0.945959707,-89.01560734,44.61879588,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,139900,10300,129600,149300,2868.6,2938.69,1,none,0,0,0.339860603,-88.85794764,44.25683859,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,180900,10000,170900,194700,3784.34,3860.63,"1,2",none,0,0,1.362945121,-88.70845729,44.6648554,"['Residential', 'Commercial']"
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,78000,6500,71500,80200,2129.93,2205.93,1,none,0,0,0.354082164,-89.12558833,44.50382091,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,80400,13500,66900,85800,1618.76,1688.85,2,none,0,0,0.134391465,-88.86405066,44.25957255,Commercial
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,60500,4400,56100,64600,1111.9,1187.9,1,none,0,0,0.194512138,-89.14973257,44.46264183,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,15500,15500,0,16500,304.33,304.33,6,none,4.04,4.04,4.023249733,-89.15072389,44.45990028,Productive Forest
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,4000,4000,0,0,85.36,85.36,"5,6",none,1.69,1.69,1.698179562,-88.71549285,44.66163776,"['Undeveloped', 'Productive Forest']"
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,131500,75000,56500,140300,2692.15,2762.24,1,none,0,0,0.272735791,-88.86313796,44.25114003,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,6300,6000,300,6800,61.57,134.44,1,none,0.98,0.98,0.951338708,-88.72040721,44.66199232,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,81300,6500,74800,83600,2223.24,2299.24,1,none,0,0,0.202119431,-89.12927739,44.50246945,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,4100,4100,0,4400,86.13,86.13,1,none,0,0,0.220239129,-88.87269855,44.26148452,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X3,0,0.25,0.14586509,-89.1449192,44.45610408,none
2020,VILLAGE OF BIG FALLS,MARION SD,1300,1300,0,1200,20.2,20.2,2,none,0,0,0.102923934,-89.01586728,44.61698342,Commercial
2020,VILLAGE OF OGDENSBURG,MANAWA SD,1000,1000,0,1000,19.57,19.57,1,none,0,0,0.321492576,-89.02958412,44.45218892,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,82800,7800,75000,85200,2265.66,2341.66,1,none,0,0,0.276113063,-89.13409345,44.5102009,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,52800,10400,42400,54300,1417.23,1493.23,1,none,2.67,2.67,2.657006922,-89.13713191,44.50117942,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,61000,60000,1000,65100,1211.26,1281.35,2,none,0,0,0.243596906,-88.86373617,44.25931162,Commercial
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,138100,11300,126800,147400,2830.78,2900.87,1,none,0,0,0.375072982,-88.85905457,44.25535237,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,187100,26000,161100,192500,5215.37,5291.37,1,none,0,0,0.776162724,-89.13779179,44.51093574,Residential
2020,VILLAGE OF EMBARRASS,CLINTONVILLE SD,4000,4000,0,4300,85.36,85.36,1,none,0.46,0.46,0.407524473,-88.70877362,44.67102672,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,195900,105000,90900,209100,4044.91,4115,1,none,0,0,0.340578676,-88.86282411,44.25010621,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,64600,10100,54500,66500,1750.94,1826.94,1,none,0,0,0.342907719,-89.13189682,44.50421345,Residential
2020,VILLAGE OF FREMONT,WEYAUWEGA-FREMONT SD,2300,2300,0,2500,48.32,48.32,1,none,0.35,0.35,0.362883416,-88.86192594,44.24984738,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,73400,5200,68200,75500,1999.83,2075.83,1,none,0,0,0.32719511,-89.12706541,44.50382228,Residential
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,4000,4000,0,4100,113.13,113.13,2,none,0,0,0.076240117,-89.13055583,44.50702964,Commercial
2020,VILLAGE OF IOLA,IOLA-SCANDINAVIA SD,129500,7800,121700,133200,3586.39,3662.39,1,none,0,0,0.299879226,-89.12442571,44.50535976,Residential
2020,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,128000,6600,121400,136600,2437.23,2513.23,1,none,0,0,0.298681578,-89.14614076,44.45988097,Residential
