OID_,X,Y,FID,OBJECTID,LATITUDE,LONGITUDE,SITE_NAME,SITE_NO,SITE_TYPE,SOURCE,OBJECTID_1,OBS_DATE,SITE_NO_1,SITE_NAM_1,OBS_TYPE,OBS,UNIT
75861,-9983969.435462189838290,5524097.785848359577358,75861,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76857,2008/03/29 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,45.939000000000000,CFS
75862,-9983969.435462189838290,5524097.785848359577358,75862,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76858,2008/07/01 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,34.954999999999998,CFS
75863,-9983969.435462189838290,5524097.785848359577358,75863,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76859,2008/07/29 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,43.034999999999997,CFS
75864,-9983969.435462189838290,5524097.785848359577358,75864,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76860,2008/08/19 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,20.565999999999999,CFS
75865,-9983969.435462189838290,5524097.785848359577358,75865,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76861,2008/10/04 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,20.899999999999999,CFS
75866,-9983969.435462189838290,5524097.785848359577358,75866,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76862,2008/10/30 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,21.000000000000000,CFS
75867,-9983969.435462189838290,5524097.785848359577358,75867,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76863,2008/11/20 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,22.100000000000001,CFS
75868,-9983969.435462189838290,5524097.785848359577358,75868,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76864,2008/12/18 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,15.199999999999999,CFS
75869,-9983969.435462189838290,5524097.785848359577358,75869,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76865,2009/01/31 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,12.300000000000001,CFS
75870,-9983969.435462189838290,5524097.785848359577358,75870,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76866,2009/02/20 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,30.399999999999999,CFS
75871,-9983969.435462189838290,5524097.785848359577358,75871,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76867,2009/03/13 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,32.500000000000000,CFS
75872,-9983969.435462189838290,5524097.785848359577358,75872,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76868,2009/04/17 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,36.600000000000001,CFS
75873,-9983969.435462189838290,5524097.785848359577358,75873,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76869,2010/11/10 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,52.079999999999998,CFS
75874,-9983969.435462189838290,5524097.785848359577358,75874,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76870,2011/01/11 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,41.299999999999997,CFS
75875,-9983969.435462189838290,5524097.785848359577358,75875,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76871,2011/07/01 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,43.500000000000000,CFS
75876,-9983969.435462189838290,5524097.785848359577358,75876,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76872,2011/07/25 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,35.500000000000000,CFS
75877,-9983969.435462189838290,5524097.785848359577358,75877,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76873,2011/08/16 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,42.799999999999997,CFS
75878,-9983969.435462189838290,5524097.785848359577358,75878,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76874,2011/09/14 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,33.000000000000000,CFS
75879,-9983969.435462189838290,5524097.785848359577358,75879,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76875,2011/10/11 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,43.200000000000003,CFS
75880,-9983969.435462189838290,5524097.785848359577358,75880,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76876,2011/11/15 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,47.579999999999998,CFS
75881,-9983969.435462189838290,5524097.785848359577358,75881,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76877,2011/12/21 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,44.380000000000003,CFS
75882,-9983969.435462189838290,5524097.785848359577358,75882,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76878,2012/01/16 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,38.509999999999998,CFS
75883,-9983969.435462189838290,5524097.785848359577358,75883,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76879,2012/03/27 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,48.500000000000000,CFS
75884,-9983969.435462189838290,5524097.785848359577358,75884,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76880,2012/05/01 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,45.921199999999999,CFS
75885,-9983969.435462189838290,5524097.785848359577358,75885,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76881,2012/05/23 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,54.469799999999999,CFS
75886,-9983969.435462189838290,5524097.785848359577358,75886,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76882,2012/06/27 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,36.787300000000002,CFS
75887,-9983969.435462189838290,5524097.785848359577358,75887,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76883,2012/07/24 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,10.952999999999999,CFS
75888,-9983969.435462189838290,5524097.785848359577358,75888,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76884,2012/08/31 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,13.688700000000001,CFS
75889,-9983969.435462189838290,5524097.785848359577358,75889,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76885,2012/09/26 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,12.615600000000001,CFS
75890,-9983969.435462189838290,5524097.785848359577358,75890,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76886,2012/10/31 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,37.548099999999998,CFS
75891,-9983969.435462189838290,5524097.785848359577358,75891,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76887,2012/11/30 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,36.294899999999998,CFS
75892,-9983969.435462189838290,5524097.785848359577358,75892,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76888,2012/12/18 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,33.620800000000003,CFS
75893,-9983969.435462189838290,5524097.785848359577358,75893,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76889,2013/02/07 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,26.533799999999999,CFS
75894,-9983969.435462189838290,5524097.785848359577358,75894,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76890,2013/03/06 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,25.500000000000000,CFS
75895,-9983969.435462189838290,5524097.785848359577358,75895,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76891,2013/05/09 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,66.545299999999997,CFS
75896,-9983969.435462189838290,5524097.785848359577358,75896,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76892,2013/07/17 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,34.446399999999997,CFS
75897,-9983969.435462189838290,5524097.785848359577358,75897,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76893,2013/08/16 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,16.644400000000001,CFS
75898,-9983969.435462189838290,5524097.785848359577358,75898,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76894,2013/09/06 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,17.820399999999999,CFS
75899,-9983969.435462189838290,5524097.785848359577358,75899,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76895,2013/10/14 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,21.483599999999999,CFS
75900,-9983969.435462189838290,5524097.785848359577358,75900,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76896,2013/11/14 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,31.633700000000001,CFS
75901,-9983969.435462189838290,5524097.785848359577358,75901,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76897,2013/12/23 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,28.968100000000000,CFS
75902,-9983969.435462189838290,5524097.785848359577358,75902,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76898,2014/01/13 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,25.553699999999999,CFS
75903,-9983969.435462189838290,5524097.785848359577358,75903,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76899,2014/02/14 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,18.377099999999999,CFS
75904,-9983969.435462189838290,5524097.785848359577358,75904,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76900,2014/03/10 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,22.584099999999999,CFS
75905,-9983969.435462189838290,5524097.785848359577358,75905,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76901,2014/07/23 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,30.641999999999999,CFS
75906,-9983969.435462189838290,5524097.785848359577358,75906,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76902,2014/08/15 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,29.265799999999999,CFS
75907,-9983969.435462189838290,5524097.785848359577358,75907,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76903,2014/09/25 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,51.509200000000000,CFS
75908,-9983969.435462189838290,5524097.785848359577358,75908,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76904,2014/10/30 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,51.551000000000002,CFS
75909,-9983969.435462189838290,5524097.785848359577358,75909,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76905,2014/11/19 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,49.421100000000003,CFS
75910,-9983969.435462189838290,5524097.785848359577358,75910,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76906,2014/12/10 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,41.537799999999997,CFS
75911,-9983969.435462189838290,5524097.785848359577358,75911,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76907,2015/01/05 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,33.299900000000001,CFS
75912,-9983969.435462189838290,5524097.785848359577358,75912,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76908,2015/02/11 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,37.279200000000003,CFS
75913,-9983969.435462189838290,5524097.785848359577358,75913,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76909,2015/03/11 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,36.681600000000003,CFS
75914,-9983969.435462189838290,5524097.785848359577358,75914,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76910,2015/04/03 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,33.835900000000002,CFS
75915,-9983969.435462189838290,5524097.785848359577358,75915,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76911,2015/05/20 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,34.008200000000002,CFS
75916,-9983969.435462189838290,5524097.785848359577358,75916,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76912,2015/06/25 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,45.404699999999998,CFS
75917,-9983969.435462189838290,5524097.785848359577358,75917,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76913,2015/07/30 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,25.552399999999999,CFS
75918,-9983969.435462189838290,5524097.785848359577358,75918,16879,44.377818099999999,-89.687523400000003,Buena Vista Creek - 100th St. (15 M Above Bridge),10016701.000000000000000,ST,WDNR,76914,2015/08/25 00:00:00+00,10016701.000000000000000,Buena Vista Creek - 100th St. (15 M Above Bridge),BF,34.697499999999998,CFS
