FID,SITE_SEQ_N,SOURCE_SIT,SOURCE_TYP,WDRL_YEAR,USE_DESC,WATER_US_1,METHOD_COD,REPORT_COM,WDRL_FLAG,JAN_WDRL_G,FEB_WDRL_G,MAR_WDRL_G,APR_WDRL_G,MAY_WDRL_G,JUN_WDRL_G,JUL_WDRL_G,AUG_WDRL_G,SEP_WDRL_G,OCT_WDRL_G,NOV_WDRL_G,DEC_WDRL_G,ANNUAL_WDR,Shape__Area,Shape__Length
8146,9094,1009,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2820400,8980310,20480620,14120400,840200,0,0,0,47241930,4749511.086,8720.141095
11895,9292,6054,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,4714200,11722800,22571400,8235000,0,0,0,47243400,5000846.211,8958.197207
828,5528,5930,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,672062,11880961,20334001,11719938,2639369,0,0,0,47246331,5008158.734,8951.666114
1747,7403,3664,Groundwater,2012,golf course irrigation,IR31,TFM, ,Y,0,0,3000000,0,10000000,0,23636000,0,10629000,0,0,0,47265000,4414854.375,8422.966328
10549,9136,1976,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,9882000,16662000,13284000,7452000,0,0,0,0,47280000,5102584.98,9035.56831
5035,10350,4691,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2386800,22447800,17425800,5032800,0,0,0,47293200,5176451.145,9100.893328
24302,13124,5826,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,4082400,15206400,20077200,6960600,966600,0,0,0,47293200,5119661.363,9050.722984
15837,23284,19382,Groundwater,2015,agricultural irrigation,IR10,THM,Received forms via email.  Paper forms may still come in mail.,Y,0,0,0,0,4180018,8126554,20561191,9857628,4591224,0,0,0,47316615,4940596.414,8891.926435
6088,11457,2550,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1096200,8624400,21422400,15228600,951000,0,0,0,47322600,4664329.715,8644.740965
17654,21940,18091,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2941500,9379500,14319000,19536000,1148850,0,0,0,47324850,5135659.227,9064.895861
14882,7894,1205,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,4626553,6461321,19192610,13760860,2547561,739186,0,0,47328091,5071561.789,9010.576724
21806,9427,5653,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,4452113,7085644,9568584,12578423,8966581,4677582,0,0,47328927,5183477.609,9107.08673
4209,13975,756,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,12420000,25260000,9660000,0,0,0,0,47340000,5017559.512,8960.08345
11051,20891,16915,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2560000,11334000,18450000,15000000,0,0,0,47344000,4156481.602,8187.453087
23788,4142,5883,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,269388,4411765,19308511,15040214,8338710,0,0,47368588,5147593.828,9097.856208
6478,11693,783,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,6463800,3075000,17079600,20755200,0,0,0,0,47373600,4957363.242,8906.312182
6505,10552,904,Groundwater,2010,, ,THM, ,Y,0,0,0,5442120,7834320,5709960,14617260,13770000,0,0,0,0,47373660,4849820.582,8810.502468
16915,4149,1608,Groundwater,2016,agricultural irrigation,IR10,TFM, ,Y,0,0,0,725850,4398750,16227450,18118800,7904250,0,0,0,0,47375100,5054835.191,8993.36924
6510,6635,9522,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,2093400,11265000,8559000,11773800,13693800,0,0,0,0,47385000,5081323.145,9017.033328
16666,5320,5940,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,30000,7146000,31734000,8478000,0,0,0,0,47388000,5095528.324,9029.612328
2548,21585,17746,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1236750,0,16456680,20524440,9171840,0,0,0,47389710,4909070.293,8863.248886
23755,11831,3292,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,5951981,8933972,21827932,9143972,1535995,0,0,0,47393852,5353481.559,9257.107403
22268,11275,6041,Groundwater,2018,agricultural irrigation,IR10,THM,Carrots/Corn,Y,0,0,0,642510,4147110,9074790,21909060,8490690,3132900,0,0,0,47397060,5060065.656,8998.072279
8419,170,209,Groundwater,2013,public utility,PS11,TFM, ,Y,3678000,2319000,5069000,3826000,3690000,765000,4837000,5191000,3618000,3738000,8335000,2336000,47402000,4985636.293,8931.643013
3842,5314,1201,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5727000,26634000,13593000,1449000,0,0,0,47403000,4340184.957,8362.159186
6706,13340,6415,Groundwater,2011,food manufacturing,IN31,TFM, ,Y,3282620,4294833,5345409,4673798,5502504,3126086,642195,4346201,4200229,4386115,3854999,3748309,47403298,5079152.77,9021.175815
5519,9212,1104,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,223000,3780000,13286000,18116000,10278000,1725000,0,0,0,47408000,5353481.559,9257.107403
4755,5533,983,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,8590720,19740000,15910200,3180500,0,0,0,47421420,4992973.313,8938.05398
6595,5544,4932,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,14875000,11361600,1605600,7840800,11750400,0,0,0,47433400,5091166.578,9027.410154
24966,10638,5996,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,8112000,3198000,14076000,17700000,3600000,762000,0,0,47448000,5120681.238,9051.713466
11867,6325,721,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6504300,12533400,19277460,7799760,1334831,0,0,47449751,5043873.125,8984.195983
20937,605,644,Groundwater,2017,public utility,PS11,TFM, ,Y,3733000,3660000,3745000,4017000,3921000,4644000,4701000,4459000,2828000,2546000,4728000,4470000,47452000,5110782.684,9044.851484
8082,5225,777,Groundwater,2011,, , , ,Y,0,0,0,1247940,13480560,22731300,8854380,1161540,0,0,0,0,47475720,5099336.109,9032.871427
907,20776,16802,Groundwater,2013,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,10234040,15160050,18425000,3664950,0,0,0,47484040,5016673.094,8959.320292
7631,12828,807,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,14971800,21070200,11458200,0,0,0,47500200,5026165.719,8967.558186
20435,11704,2763,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,606000,12282000,18912000,13566000,2136000,0,0,0,47502000,5087220.27,9017.265349
10527,9389,774,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,21129750,10809000,9874500,5693608,0,0,47506858,4989597.945,8935.82181
15361,11847,5884,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,775800,2331600,2940000,19980000,16500000,4980000,0,0,47507400,5921402.906,9744.599155
23638,6671,986,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1808955,10793097,23514034,11411527,0,0,0,0,47527613,4989190.391,8935.199904
1811,10697,5696,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,1787520,7271040,16576320,15314880,5164320,1422240,0,0,0,47536320,5120794.711,9049.631664
5023,10333,980,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,4141200,22965000,18935000,1503600,0,0,47544800,5065599.25,9002.836548
14819,5542,790,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2782200,3957000,18222600,19008600,3576000,0,0,47546400,4818005.293,8782.795593
3108,11830,5983,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1279800,6733800,14688000,19974600,4892400,0,0,0,47568600,5353481.559,9257.107403
4304,19708,15948,Surface Water,2011,cranberry irrigation,IR23,COTH, ,Y,45250877,0,0,0,200000,185000,100000,92000,215000,1525950,0,0,47568827,5097711.359,9034.276831
10370,8282,9251,Groundwater,2014,food manufacturing,IN31,TFM, ,Y,4053436,3427444,4328624,4109672,4243304,4191565,2076941,2411047,4651846,4792108,4312576,4972407,47570970,5054670.422,8993.148867
13412,5439,5956,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,930000,5478000,11376000,18672000,9072000,2046000,0,0,0,47574000,5496479.785,9387.064112
4817,12847,4822,Groundwater,2013,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,4818600,25888200,14016000,2857200,0,0,0,47580000,5049518.449,8989.349864
5666,11937,2724,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2430000,11988000,22275000,9801000,1093500,0,0,47587500,5135659.227,9064.895861
15111,11560,4863,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,4608000,6552000,16704000,19728000,0,0,0,0,47592000,5024363.871,8985.501159
1082,9374,947,Groundwater,2010,, , , ,N,0,0,0,0,1515573,13588785,16748370,13229157,2517393,0,0,0,47599278,4861266.613,8820.955351
9604,9374,947,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1515573,13588785,16748370,13229157,2517393,0,0,0,47599278,4861266.613,8820.955351
2199,5645,4529,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,15525000,23805000,8280000,0,0,0,47610000,4982095.637,8928.911124
3858,9083,970,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3779820,3059760,14373480,15805020,10601580,0,0,0,47619660,5009888.328,8953.43951
1604,12862,1331,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1256000,13485000,14885000,17995000,0,0,0,0,47621000,5143630.918,9072.364564
17787,5268,5860,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,7830000,11028000,17184000,11592000,0,0,0,47634000,5496479.785,9387.064112
17088,18973,15353,Groundwater,2016,public utility,PS11,TFM, ,Y,2780000,2812000,3087000,3002000,4076000,4134000,3847000,4490000,5644000,4991000,3742000,5032000,47637000,5018567.676,8967.642012
22945,10400,4766,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,476442,5717304,9528840,12863934,11911050,4764420,2382210,0,0,47644200,6862268.367,10589.1057
17768,6813,945,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2244000,19503000,14942400,6072000,4884000,0,0,47645400,5057757.293,8975.350299
11915,6627,4877,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,14988217,6943278,19958625,5761865,0,0,0,0,47651985,4492021.938,8488.460534
17272,4045,1288,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,5101200,12747150,3773250,6048900,12852450,4100850,3088800,0,0,47712600,10265410.41,13571.90947
19744,10563,5073,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,8778000,8646000,17952000,10956000,1386000,0,0,47718000,5126330.828,9056.873077
10860,6548,4719,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,16956000,25380000,5400000,0,0,0,0,47736000,10406075.29,13867.56507
3332,5545,4931,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5083200,15878400,9849600,13142400,3792000,0,0,47745600,5068060.566,9012.569789
15930,13829,9716,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2260800,11911800,20112000,12602400,862800,0,0,47749800,4924213.848,8877.328457
22313,10444,1958,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1269000,12398400,29451600,4633200,0,0,0,0,47752200,5155478.016,9082.511507
18452,13798,1636,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,3068400,5521200,16341600,17489400,5348400,0,0,0,0,47769000,5037656.59,8980.009525
13323,10372,7811,Groundwater,2015,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,4780800,9960000,19920000,10756800,1195200,1195200,0,0,47808000,5112325.914,9008.786999
4207,6739,1853,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,4153800,17400000,22800000,3459000,0,0,0,47812800,4908008.621,8861.767818
4168,6635,9522,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1989600,7511400,20389800,16752600,1182000,0,0,0,47825400,5081323.145,9017.033328
767,10265,9783,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,6525000,22837500,13050000,4350000,1087500,0,0,0,47850000,5137636.258,9071.274421
23679,4027,5961,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,250000,8700000,25300000,13600000,0,0,0,0,47850000,5115012.84,9046.548941
3986,4242,997,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,21204570,19240920,7428810,0,0,0,0,47874300,5031422.672,8972.681562
3372,10656,699,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5280000,21600000,18000000,3000000,0,0,0,47880000,6052088.453,9906.138987
9429,4207,5881,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,19993000,13320000,14130000,454000,0,0,47897000,5075369.996,9011.496557
1376,11615,1722,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,7766400,19563600,14532600,6048600,0,0,0,47911200,4957001.547,8906.669195
22594,10347,960,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3256800,18771000,18000000,6085200,1714200,85200,0,47912400,5082652.105,9018.510636
12396,5535,5779,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,7600000,17280000,14400000,8640000,0,0,0,47920000,5095789.48,9029.654474
4403,6588,824,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1953600,8533800,17556000,14506800,5372400,0,0,0,47922600,4270511.922,8296.651046
1621,11638,2089,Groundwater,2011,agricultural irrigation,IR10,LET, ,Y,0,0,0,0,0,0,8137800,21943200,14614800,3236400,0,0,47932200,4780624.598,8748.371794
1220,12970,1768,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2040000,9600000,32100000,4200000,0,0,0,0,47940000,5095488.195,9029.638797
9187,11838,1494,Groundwater,2012,golf course irrigation,IR31,TFM,CJF paper recieved 5/22/2013,Y,0,0,0,3128000,6720000,12426000,13605000,6253000,5809000,0,0,0,47941000,5013339.934,8956.293655
11546,12503,5824,Groundwater,2014,agricultural irrigation,IR10,COTH,Potatoes,Y,0,0,0,0,2592000,7776000,15552000,12960000,5184000,3888000,0,0,47952000,5126139.52,9056.50436
9915,3919,7888,Groundwater,2013,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,0,13860000,27720000,6375600,0,0,0,47955600,5143479.242,9072.180393
16897,11417,4696,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,9064800,15033600,14047200,7020000,2793600,0,0,0,47959200,10152972.48,13543.40361
5565,11926,925,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2376000,12361440,12162240,12042240,9043680,0,0,47985600,6916291.918,10610.02081
3228,10696,5689,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3417000,15771600,19876800,6386400,2536400,0,0,0,47988200,5131195.758,9061.00381
18202,3917,4924,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,7000000,14000000,19000000,8000000,0,0,0,48000000,10564729.22,13888.94131
14770,19112,15452,Groundwater,2015,public utility,PS11,TFM, ,Y,4911000,5937000,4305000,4424000,5603000,4920000,9417000,4934000,428000,3134000,0,0,48013000,5052558.277,8988.490928
3639,5267,4729,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3568200,7290300,16245000,17299500,3619500,0,0,48022500,5140000.461,9069.998802
17764,4237,828,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1662000,5358000,25200000,15804000,0,0,0,0,48024000,5072194.313,9008.884993
24135,5512,2254,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1411098,6506455,28071607,8857875,3199310,0,0,0,48046345,5002399.301,8946.482769
11422,21924,18075,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3795000,11876400,22283400,10095600,0,0,0,0,48050400,4957363.242,8906.312182
17756,9089,765,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,4206900,0,10527240,15790860,13680750,3845400,0,0,0,48051150,5036133.363,8976.930361
19479,6793,892,Groundwater,2017,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,2386740,8800000,10342541,9248619,10939227,6341284,0,0,48058411,5103757.363,9037.918375
20137,23021,19151,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,5247211,11252568,17784147,13783478,0,0,0,0,48067404,4587075.328,8576.388748
2946,6480,716,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1494240,10505880,17600220,15556860,2916540,0,0,0,48073740,5027886.332,8970.422668
23742,5426,5770,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,990011,11464329,25967993,8444795,1212764,0,0,0,48079892,5375421.305,9285.858993
15297,22139,18290,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1623410,18920840,15752690,10360400,1431000,0,0,48088340,5173818.227,9098.998516
5786,7327,6630,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2667000,20798400,15611400,9013200,0,0,0,48090000,5106040.816,9038.656877
10671,9085,5710,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2408400,11613000,23550000,10525800,0,0,0,0,48097200,3935434.609,7989.604954
3706,12851,4788,Groundwater,2012,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,3054825,6364218,21791085,12830265,4073100,0,0,0,48113493,5191587.27,9115.256988
2077,3916,4811,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,4120000,19000000,20000000,5000000,0,0,0,48120000,10406075.29,13867.56507
5952,9284,9656,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3285360,9630360,18189360,13719600,3300120,0,0,0,48124800,4073907.676,8117.536409
15295,12111,5798,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1781361,18410310,15410360,10110700,2413180,0,0,48125911,5022139.906,8964.189708
17395,4123,5071,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,12120000,23400000,12600000,6000,0,0,0,48126000,4947582.563,8899.285829
15048,6502,5723,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,7564500,18472500,10935000,11160000,0,0,0,48132000,5049790.938,8988.928494
7000,9289,5777,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6354928,8634831,20240735,12901849,0,0,0,48132343,5115012.84,9046.548941
19451,13847,915,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2594025,17717595,20275447,7549080,0,0,0,0,48136147,4970027.453,8917.845947
23528,22638,18785,Groundwater,2018,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,10042200,24809400,13293000,0,0,0,0,48144600,5006877,8951.05295
19620,10284,5752,Groundwater,2017,agricultural irrigation,IR10,COTH,"900x60x33  1.782M
Potatoes",Y,0,0,0,0,1960200,11618640,21918600,9444600,3207600,0,0,0,48149640,5138009.758,9067.962296
11866,6474,698,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2920800,9177600,20226000,12018600,3809096,0,0,48152096,5110902.008,9043.269988
5762,12950,2671,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6912000,24422400,15033600,1785600,0,0,0,48153600,5029975.75,8972.855707
19641,12854,4739,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1980000,13500000,23640000,7680000,1362000,0,0,48162000,5099756.117,9035.522247
24935,6789,691,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3948000,11556000,17688000,9480000,5496000,0,0,0,48168000,5052235.285,8990.845655
2181,5526,6057,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1733400,4839660,11315826,15717420,14562000,0,0,0,48168306,3889908.316,7960.181149
23026,7499,5948,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3480000,17880000,20700000,6120000,0,0,0,0,48180000,5067309.488,9004.390855
17783,11660,5855,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,8154000,13110000,14640000,12282000,0,0,0,48186000,5147593.828,9097.856208
11984,8059,893,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3340200,9525600,20065800,13437600,1823446,0,0,48192646,4957152.543,8904.253239
10216,10631,2257,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2337600,7656000,13968000,14400000,9840000,0,0,48201600,5099756.117,9035.522247
9956,4099,5122,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3186000,3186000,17226000,15066000,9558000,0,0,48222000,5188454.504,9114.089351
13706,13138,5879,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,6002100,9729900,5289600,17402100,8966100,837900,0,0,0,48227700,5046983.031,8987.049357
11504,13986,847,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1152000,4245840,14850000,17700480,7763760,2521440,0,0,48233520,4826812.766,8791.258668
516,10197,9591,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,7397460,22242540,18596820,0,0,0,0,48236820,4988948.254,8934.551775
1228,12808,766,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,360000,8040000,33780000,6060000,0,0,0,0,48240000,5054566.18,8993.680825
21109,6319,758,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2057710,13115215,14079395,19000288,0,0,0,48252608,5081323.145,9017.033328
5343,9013,1840,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3690000,13950000,20250000,9450000,922500,0,0,0,48262500,5092927.191,9025.983798
4828,5528,5930,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1571131,12636250,18184491,13267987,2610287,0,0,0,48270146,5008158.734,8951.666114
3791,12874,1183,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,4464000,6096000,28800000,6720000,2208000,0,0,0,48288000,4281258.473,8308.785499
